credit_policy,purpose,interest_rate,installment,annnual_income,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid
1,major_purchase,0.092,63.79,24000,18.65,727,3455.04,597,14.2,2,1,0,0
1,all_other,0.0743,217.52,60000,1.72,807,7230,3202,1.1,1,0,0,0
1,credit_card,0.1236,667.74,133000,13.42,687,3420.04,46086,92.7,0,0,0,0
1,debt_consolidation,0.1236,133.55,50000,8.66,662,6839.04,9380,44.1,1,0,1,1
1,debt_consolidation,0.1014,421.14,40000,17.01,752,4349,35944,56.2,2,0,0,0
1,all_other,0.1362,339.94,49500,1.21,672,2519,0,0,0,1,0,0
1,debt_consolidation,0.1078,365.51,60000,14.26,702,6780.04,7973,89.6,0,0,0,0
1,debt_consolidation,0.0807,313.69,24600,9.95,752,5167,8522,21.7,1,0,0,0
1,credit_card,0.1583,876.83,120000,18.08,677,3330,62976,86.1,2,2,0,0
1,debt_consolidation,0.1362,316.99,30000,21.88,667,1601.04,7429,82.5,0,0,0,0
1,small_business,0.1236,701.12,48000,0.85,682,2579,639,13.6,1,0,0,1
1,debt_consolidation,0.1014,485,88296,13.73,732,5489,14903,35.3,0,0,0,0
1,debt_consolidation,0.1236,133.55,39996,9.48,662,4080.04,2923,28.4,3,0,0,0
1,credit_card,0.0838,362.39,107000,8.16,757,5790,18314,50.6,1,0,0,0
1,all_other,0.0712,108.27,28800,0,777,3034.04,150,7.5,1,0,0,0
1,all_other,0.1236,240.39,17280,4.58,662,3840.04,0,0,2,0,0,0
1,all_other,0.0743,62.15,67992,9.99,767,8190.04,2475,5.4,1,1,0,0
1,all_other,0.0838,66.18,19800,2.36,722,5790,1489,62,1,0,0,0
1,debt_consolidation,0.1109,327.82,41500,19.32,702,2849,15368,87.1,0,0,0,0
1,all_other,0.0743,69.14,120000,7.67,762,6007.04,21521,29.5,1,0,0,1
1,home_improvement,0.1078,313.3,61200,14.06,702,5700.04,4781,15.5,2,0,0,1
1,debt_consolidation,0.1141,329.34,78504,14.03,692,4470.04,8473,27.6,3,1,1,0
1,all_other,0.1236,292.97,45600,15.53,677,1848,8494,44.2,1,0,0,0
1,all_other,0.0838,315.12,69600,14.03,762,5519,11333,45.5,5,0,0,0
1,debt_consolidation,0.0807,225.86,61200,17,762,5340.04,9366,40.7,4,0,0,1
1,major_purchase,0.0838,63.03,35064,18.96,742,2190,4922,30.6,0,0,0,0
1,debt_consolidation,0.1267,536.57,91200,10.13,677,5280.04,23129,79.8,0,1,0,1
1,small_business,0.1204,126.29,63000,12.5,667,3300,29736,80.2,3,0,0,0
1,credit_card,0.0951,192.23,110000,16.87,722,8519.04,67232,41.1,1,0,0,0
1,all_other,0.1014,97,48000,0,692,5160,0,0,0,0,0,0
1,debt_consolidation,0.092,318.93,77250,5.93,727,4800,11496,26.6,0,0,0,0
1,credit_card,0.1078,228.45,36500,7.76,687,2010.04,6999,65.7,0,0,0,0
1,all_other,0.1172,72.78,39270,17.2,667,1410,4863,69.5,0,1,0,0
1,all_other,0.1141,16.47,19500,3.69,667,8820,12229,90.6,0,0,1,0
1,all_other,0.0775,124.89,57600,1.33,767,2485.04,2325,8.2,0,0,0,0
1,all_other,0.1109,262.26,72000,5.12,687,1949.04,14653,95.1,0,0,0,1
1,credit_card,0.0838,236.34,75000,6.06,742,3149.04,4286,40.4,0,0,0,0
1,debt_consolidation,0.1204,265.87,44684.66,16.06,677,1949.04,8009,68.5,0,0,0,0
1,debt_consolidation,0.0775,101.47,36000,2.73,742,2550,2353,12.4,0,0,0,1
1,debt_consolidation,0.0775,218.55,49896,10.37,767,4410,6634,9.4,0,0,0,0
1,debt_consolidation,0.1014,38.8,30000,19.76,702,4529.04,0,0,0,0,0,0
1,credit_card,0.1141,247,72000,14.65,682,3329,5608,47.1,0,0,0,0
1,debt_consolidation,0.1299,673.79,48000,18.98,682,4830.04,13649,42.4,1,0,0,1
1,all_other,0.1078,79.96,38000,14.84,677,4140.04,9973,33.8,0,0,0,0
1,debt_consolidation,0.1204,498.51,47000,17.95,677,2609,16502,63,0,0,0,0
1,debt_consolidation,0.1488,692.14,76000,7.11,667,3899.04,15773,95,0,0,0,1
1,small_business,0.0951,800.95,65000,2.14,777,4559.04,3326,14.3,6,0,0,0
1,debt_consolidation,0.0983,289.69,21600,4.83,712,1620.04,7263,39,0,0,0,0
1,all_other,0.0838,264.71,38100,13.1,767,7560.04,3451,19.4,0,0,0,0
1,debt_consolidation,0.1267,117.38,48000,13.1,662,9659.04,16770,50.7,0,0,0,0
1,all_other,0.1078,293.72,36000,7.93,692,2429.04,17042,75.1,0,0,0,0
1,major_purchase,0.1267,563.4,60000,20.06,697,4560.04,10686,49.4,0,0,0,0
1,credit_card,0.092,318.93,165000,0.33,732,3600,45,0.4,0,0,0,0
1,all_other,0.0951,230.68,32496,15.84,717,1800,3247,33.3,1,0,0,0
1,debt_consolidation,0.152,730.04,75000,21.84,677,2640.04,27839,72.7,0,1,0,0
1,all_other,0.0775,312.22,115500,2.89,807,5160,0,0,1,0,0,0
1,major_purchase,0.0807,250.95,60000,9.58,757,13109,17246,13.7,1,0,0,0
1,debt_consolidation,0.1425,514.49,48000,19.05,667,6209,14036,64.4,0,0,0,0
1,small_business,0.1046,16.25,26000,14.17,692,4919.04,5643,60.7,0,0,0,0
1,debt_consolidation,0.1204,372.22,45000,21.33,697,4710,17850,66.3,1,0,0,0
1,debt_consolidation,0.0951,320.38,55000,7.59,722,2340.04,8382,20.4,1,0,0,0
1,small_business,0.1836,504.13,84000,23.04,662,6690.04,24280,93.4,3,0,0,0
1,debt_consolidation,0.1172,413.51,36000,11.9,677,2970,8375,91,3,0,0,0
1,all_other,0.1014,485,84000,19.86,742,2763.04,6437,28.6,4,0,0,0
1,credit_card,0.1172,307.66,62000,20.09,697,6392.04,16890,64,0,0,0,0
1,all_other,0.1078,130.54,32000,0.38,682,1290.04,887,38.6,0,0,0,0
1,debt_consolidation,0.1299,370.59,52500,17.94,667,3269,17771,52.1,2,0,0,1
1,debt_consolidation,0.1299,539.03,43000,14.82,677,8159.04,13115,42.3,2,2,0,0
1,major_purchase,0.0775,312.22,24000,0,787,3809.04,5028,12.1,0,0,0,1
1,all_other,0.1078,70.17,11029,19.15,692,2399.04,1,0.2,2,0,1,1
1,debt_consolidation,0.1078,440.57,37200,12.58,702,2130,10251,33,0,0,0,0
1,all_other,0.092,175.42,37000,16.74,727,4590.04,6566,48.6,1,0,0,0
1,all_other,0.1046,194.91,50000,5.06,687,4464,9516,63.4,1,0,0,0
1,debt_consolidation,0.1172,165.41,60000,0,672,2520,2126,6.4,1,0,0,0
1,debt_consolidation,0.133,406.07,45000,4.67,662,2849,7209,38.1,1,0,0,1
1,debt_consolidation,0.1172,82.71,62000,19.29,677,4319,7180,34.4,3,0,0,1
1,debt_consolidation,0.0838,189.08,40500,12.5,727,2550,7386,42.4,0,0,0,0
1,all_other,0.0712,57.23,35000,11.59,772,5970.04,6035,19,0,0,0,0
1,small_business,0.133,338.39,120000,6.31,662,6150,28653,89.3,0,0,0,1
1,debt_consolidation,0.1204,498.51,100000,15.82,682,9150,49459,88.8,1,2,0,0
1,credit_card,0.1267,737.78,90000,13.04,697,5100,22738,30.8,0,1,0,0
1,credit_card,0.092,306.18,62000,13.12,742,5250.04,24406,40.3,1,0,0,1
1,debt_consolidation,0.0951,592.7,31000,16.49,747,4260.04,25946,37.9,0,0,0,0
1,all_other,0.1014,611.1,44000,9.79,732,5940.04,0,0,0,0,0,0
1,debt_consolidation,0.0951,461.35,88068,9.96,732,5250.04,4765,16.5,0,0,1,0
1,debt_consolidation,0.1583,841.76,75000,15.38,662,3420.04,15222,77.3,0,2,0,0
1,small_business,0.1078,244.76,85000,1.78,687,9480,8035,50.5,1,1,1,0
1,debt_consolidation,0.1014,452.67,75000,16.54,722,4800,14214,39.4,0,0,0,1
1,debt_consolidation,0.1046,649.68,115500,16.2,732,5129,23442,42.1,2,0,0,0
1,credit_card,0.0838,226.89,175000,15.11,742,4919.04,101443,13.7,6,0,0,0
1,debt_consolidation,0.1204,498.51,100000,14.32,677,4439,25988,98.8,1,0,0,0
1,debt_consolidation,0.1615,880.78,113000,24.84,682,7619,51039,93.8,0,1,0,1
1,debt_consolidation,0.1141,658.67,57860,10.14,702,5999.04,23370,70,1,0,0,0
1,all_other,0.1172,231.57,200000,15.46,692,6629,119420,95.1,0,0,0,0
1,all_other,0.1014,258.67,50000,8.78,702,3946,0,0,0,0,0,0
1,debt_consolidation,0.1109,157.36,46000,11.37,677,2729.04,15564,56.6,1,0,0,0
1,debt_consolidation,0.1236,300.48,85000,21.8,677,5069,13686,48.7,1,0,0,0
1,home_improvement,0.1141,658.67,375000,0.63,702,6330.04,6921,0,2,0,0,0
1,debt_consolidation,0.1014,129.34,36000,7.07,697,1560.04,4220,53.4,2,0,0,0
1,all_other,0.1393,170.72,72000,22.57,662,2940,29877,75.6,2,0,0,0
1,credit_card,0.133,101.52,35244,24.79,697,5569,21573,73.7,1,0,0,1
1,small_business,0.1078,365.51,80000,7.56,697,4980.04,18316,81,1,1,0,1
1,small_business,0.0775,337.19,24000,10.1,782,5400,1458,18,1,0,0,0
1,debt_consolidation,0.092,382.72,40000,10.14,747,7800.04,3179,11,1,0,1,0
1,debt_consolidation,0.0838,403.36,65000,7.26,757,5580.04,4365,51.4,0,0,0,0
1,credit_card,0.0775,305.97,60000,9.2,797,6270,209,1.9,0,0,0,0
1,debt_consolidation,0.133,676.78,50000,20.42,692,7710,12573,71.8,2,1,0,0
1,credit_card,0.1236,767.89,95000,16.07,702,2580,806,10.3,2,0,0,1
1,debt_consolidation,0.1109,491.73,32000,4.8,697,3480.04,4134,39.4,1,0,0,1
1,debt_consolidation,0.1172,496.22,66000,2.42,682,6329.04,0,0,1,0,0,0
1,credit_card,0.1078,228.45,69500,16.51,692,5009.04,22157,98,0,0,0,0
1,debt_consolidation,0.1109,819.54,90000,17.11,722,6539,54925,97.8,0,0,0,0
1,credit_card,0.1078,261.08,78000,16.75,692,4290.04,50908,37.1,0,2,0,0
1,credit_card,0.1078,81.59,107000,16.37,682,9960.04,16164,80,1,0,0,0
1,debt_consolidation,0.1078,278.22,110000,18.58,702,7230,14046,80.3,0,0,0,1
1,debt_consolidation,0.0775,312.22,22200,5.24,792,5010.04,4767,8.7,0,0,0,0
1,all_other,0.1141,59.28,73000,21.01,692,2580,23882,89.8,0,0,0,0
1,educational,0.0807,376.43,20000,8.88,782,8160.04,674,2.6,1,0,0,0
1,small_business,0.0983,804.69,72000,8.98,757,4619.04,56842,14.4,6,0,0,0
1,home_improvement,0.1046,812.09,186063,1.88,727,10199,19948,77,2,0,0,0
1,home_improvement,0.1078,130.54,50000,15.5,687,8369,10979,37.2,0,2,0,0
1,debt_consolidation,0.1141,329.34,40000,15.93,692,3539.04,14643,76.4,0,0,0,0
1,debt_consolidation,0.1172,99.25,55200,12.85,682,2670.04,15680,89.6,1,0,0,0
1,debt_consolidation,0.1362,381.58,30000,19.52,667,4412,16670,71.7,0,0,0,0
1,debt_consolidation,0.1078,310.03,74600,8.22,697,3707,2624,48.6,1,0,0,0
1,debt_consolidation,0.0838,78.78,31000,10.61,722,7089.04,2773,10.8,1,0,0,0
1,debt_consolidation,0.0951,608.72,69000,11.29,767,9179,2279,20.7,3,0,0,0
1,debt_consolidation,0.0983,386.25,78000,15.74,722,4379,28110,31.9,0,0,0,0
1,small_business,0.092,669.76,237000,2.7,792,9029.04,997,1.2,2,0,0,0
1,debt_consolidation,0.092,478.4,55000,12.28,747,7380,2787,2.3,1,0,0,0
1,all_other,0.0838,567.22,64000,5.25,772,3540.04,1612,12.1,4,0,0,1
1,credit_card,0.1488,346.07,65000,23.89,672,7260,10214,65.1,1,2,1,0
1,debt_consolidation,0.1425,685.99,48000,2.1,672,3870.04,19892,83.6,2,0,0,0
1,all_other,0.092,255.15,35000,1.03,727,1230.04,1834,12.8,1,0,0,0
1,home_improvement,0.1204,498.51,202000,17.08,682,5820,108397,67.3,3,0,0,0
1,home_improvement,0.0775,124.89,65000,9.25,757,5010.04,3348,5.3,0,0,0,0
1,all_other,0.0743,217.52,33000,10.04,772,3630,983,2.1,1,0,0,0
1,all_other,0.0983,241.41,64000,0.58,712,5430,603,30.1,0,1,0,0
1,debt_consolidation,0.133,406.07,49853,24.22,692,6509,13662,60.7,0,1,0,0
1,debt_consolidation,0.06,467.45,62500,15.28,687,4652.04,26044,34.5,3,0,0,0
1,credit_card,0.0983,386.25,25000,16.75,732,4918.04,16212,50.7,0,0,0,0
1,debt_consolidation,0.0983,257.5,36000,21.33,762,6300.04,8516,11.1,0,0,0,0
1,credit_card,0.0807,62.74,30000,3.68,732,2580,3953,15.9,0,0,0,0
1,major_purchase,0.092,223.26,88000,13.28,727,5836,12672,21,3,3,0,0
1,debt_consolidation,0.0951,320.38,51600,9.6,717,1469,1346,23.2,2,0,0,0
1,debt_consolidation,0.092,318.93,45000,4.88,732,4079,12425,94.2,0,0,0,0
1,debt_consolidation,0.1393,527.52,42000,19.71,667,2490,12032,87.2,3,0,1,1
1,credit_card,0.0775,327.83,57400,12.86,802,5490,14377,10.2,0,0,0,0
1,all_other,0.0951,640.76,80000,0.22,767,8476,464,18.6,8,0,0,1
1,debt_consolidation,0.1172,196.84,35427,15.38,697,1709.04,10900,42.4,3,0,0,0
1,debt_consolidation,0.1046,42.23,47000,18.15,707,2309.04,7006,48,1,0,1,0
1,debt_consolidation,0.0983,136,48000,11.93,717,6329.04,19708,37.1,0,1,0,0
1,debt_consolidation,0.1267,182.77,74000,11.25,707,8100,30949,54.3,0,0,0,0
1,debt_consolidation,0.1046,194.91,38000,13.42,697,4080,6101,36.8,3,0,0,0
1,all_other,0.0832,94.46,25000,1.54,727,2010.04,1235,28.7,0,0,0,0
1,debt_consolidation,0.1261,450.67,35000,19.71,692,3030.04,18028,88.4,1,0,0,0
1,debt_consolidation,0.0945,387.32,54000,11.02,742,3285,8828,54.8,5,0,0,0
1,debt_consolidation,0.0863,47.45,17544,9.37,722,5099,6033,31.1,1,0,0,0
1,credit_card,0.0832,201.5,50000,13.99,752,5040.04,64885,39.6,0,0,0,0
1,debt_consolidation,0.1324,405.72,82000,15.12,672,5760.04,27905,81.8,1,2,0,0
1,debt_consolidation,0.1197,336.98,90096,6.61,692,9570,14081,73.7,0,0,1,0
1,all_other,0.0945,333.7,60000,6.02,787,10860,426,0.7,0,0,0,1
1,debt_consolidation,0.1387,655,79636,7.16,672,12554.04,12301,56.4,1,0,0,0
1,all_other,0.0863,101.21,18000,14.38,722,1530,0,0,0,0,0,0
1,small_business,0.0976,533.77,20000,4.68,737,3408.04,2248,11.6,0,0,0,0
1,all_other,0.1071,16.31,7904.04,3.04,682,6929,44,3.7,2,1,0,0
1,small_business,0.1008,807.62,37000,8.53,767,3346,2296,7.6,3,0,0,0
1,debt_consolidation,0.1292,347.5,70000,9.05,702,4530.04,16264,90.6,3,0,0,1
1,all_other,0.1039,194.71,43000,17.47,702,3540.04,12758,40.4,0,0,0,0
1,all_other,0.08,188.02,48000,14.08,792,4890.04,2573,16.3,1,0,0,0
1,debt_consolidation,0.0976,237.95,69000,12.57,762,3420.04,15176,31.6,0,0,0,0
1,debt_consolidation,0.1008,148.61,42000,5.91,727,4680,7239,16.3,2,0,0,0
1,credit_card,0.0863,189.77,39000,11.2,722,2670.04,11217,52.9,3,0,0,0
1,debt_consolidation,0.1008,84,28000,14.57,702,2490,12979,31,0,0,0,0
1,all_other,0.0976,192.93,200000,4.84,707,5760.04,21894,0,2,0,0,0
1,all_other,0.1197,431.6,83000,3.92,682,3479.04,4933,15.1,2,0,0,0
1,debt_consolidation,0.1071,339.06,31400,4.74,722,1290.04,6206,35.3,0,0,0,0
1,debt_consolidation,0.0976,225.09,27600,17.78,717,1830,16326,48.6,2,0,0,0
1,debt_consolidation,0.1039,243.38,45000,5.57,707,4140.04,33,0.3,0,0,0,0
1,debt_consolidation,0.0737,24.84,35000,7.65,777,4620.04,19901,29.8,0,0,0,0
1,credit_card,0.08,90.88,19000,6.32,737,2981,4385,24,0,0,0,0
1,debt_consolidation,0.1355,589.2,44000,18.52,677,4800,18966,70.5,2,0,0,0
1,home_improvement,0.0945,96.03,75000,1.49,712,6220,8788,39.2,0,0,1,0
1,all_other,0.1071,48.91,42000,18.14,697,3091.04,1276,63.8,1,0,0,0
1,debt_consolidation,0.1229,200.12,36000,14.77,672,4830,22635,45.5,0,0,0,0
1,credit_card,0.0768,199.61,101400,0.83,777,8370,1715,8.2,1,0,0,0
1,credit_card,0.08,310.24,101400,3.19,777,8370,1715,8.2,1,0,0,0
1,all_other,0.0976,80.39,22000,22.25,737,2404.04,2574,10.5,1,0,0,0
1,credit_card,0.0832,160.57,59000,7.08,767,13319.04,25336,35.9,0,0,0,0
1,debt_consolidation,0.1355,343,29136,15.82,667,3539.04,18485,65.3,1,0,1,1
1,debt_consolidation,0.0945,272.09,50004,17.33,737,2430.04,9048,26.6,1,0,0,0
1,credit_card,0.1324,307.67,49200,7.37,672,7020,14421,83.8,0,2,0,0
1,debt_consolidation,0.0976,200.17,20400,18.35,742,2879,9121,55.4,1,0,0,0
1,all_other,0.1071,260.82,215000,17.66,707,6630,120563,92.4,0,0,0,0
1,all_other,0.08,94.01,23000,12.05,742,1259.04,710,7.8,4,0,0,0
1,educational,0.0976,46.63,65000,7.74,707,3509.04,20762,48.5,2,0,0,0
1,debt_consolidation,0.0863,189.77,42328,10.8,732,3451.04,1839,15.6,3,0,0,0
1,debt_consolidation,0.0976,627.02,90000,1.95,767,3180.04,8629,17.6,0,0,0,0
1,debt_consolidation,0.1166,330.53,49600,8.4,687,3300,11735,93.9,2,0,0,0
1,all_other,0.1039,584.12,80000,0.86,717,2092.04,5506,52.4,1,0,0,0
1,debt_consolidation,0.1197,199.2,58800,6,672,4410,3831,34.2,0,1,0,1
1,all_other,0.0768,187.14,75000,2.54,802,6451.04,6094,2.8,0,0,0,0
1,credit_card,0.1008,193.83,40000,16.17,712,2699.04,15597,60,1,0,0,0
1,small_business,0.1008,807.62,144000,3.84,762,4725,52214,8.7,8,0,0,0
1,small_business,0.0976,644.71,26000,9.14,762,6752.04,507,3.5,0,0,0,1
1,debt_consolidation,0.1071,195.61,32388,11.12,687,4079,0,0,1,0,0,0
1,debt_consolidation,0.1103,163.77,37500,5.73,682,3299,4760,60.3,0,0,0,0
1,all_other,0.1418,856.63,66000,22.45,707,2092.04,25160,32.8,2,0,0,1
1,debt_consolidation,0.1103,327.53,30000,13.4,707,3359,10837,83.4,1,0,0,1
1,small_business,0.08,313.37,115000,12,777,5941,90335,53.5,3,0,0,0
1,small_business,0.0976,128.62,63000,2.7,712,6810.04,4010,8.1,0,0,0,0
1,debt_consolidation,0.1261,167.54,25000,4.56,667,4799,3389,47.1,2,0,1,0
1,debt_consolidation,0.1134,501.73,75000,15.14,707,6030.04,39702,84.5,0,0,0,0
1,home_improvement,0.0945,544.17,60000,0.6,762,3390.04,653,3.2,2,0,0,0
1,debt_consolidation,0.08,188.02,60000,9.82,762,6419.04,5274,45.9,1,0,0,0
1,debt_consolidation,0.1166,90.07,52000,14.45,677,2609,11788,24.7,3,0,0,0
1,debt_consolidation,0.0737,93.14,17573,12.7,772,6149,122,3.7,0,0,0,0
1,debt_consolidation,0.1545,348.87,54996,13.16,662,7979,22122,78.7,2,0,0,0
1,small_business,0.0768,155.95,28000,0.43,792,2267,103,1.5,0,0,0,0
1,educational,0.0976,347.27,82600,11.89,722,8669.04,8866,24.3,1,0,1,0
1,small_business,0.1134,493.5,100000,2.32,697,5970.04,4929,33.5,1,1,0,0
1,all_other,0.0976,80.39,36000,0.5,702,1680.04,11794,59.3,0,0,0,0
1,small_business,0.1292,507.36,42000,23.29,717,5220.04,462,11.3,2,0,1,0
1,debt_consolidation,0.1324,608.58,60000,22.4,687,3151.04,5855,54.7,0,0,1,1
1,debt_consolidation,0.1008,646.1,60000,10.06,742,3960,6688,39.1,0,0,0,0
1,credit_card,0.1229,25.02,19000,24,707,2700.04,12220,84.9,0,0,0,0
1,debt_consolidation,0.1071,195.61,33600,20.11,717,2309.04,8736,45.7,1,0,0,0
1,all_other,0.1324,507.15,69400,3.29,672,3659,170,34,0,0,0,0
1,debt_consolidation,0.1418,548.25,51648,11.13,662,2519,15923,90.5,0,0,0,0
1,all_other,0.0863,142.33,10000,0,727,1110,0,0,0,1,0,0
1,home_improvement,0.1166,495.79,36000,5.17,692,4440,1340,53.6,2,1,0,1
1,all_other,0.1103,327.53,24605,9.17,692,4110,8575,70.3,0,1,0,0
1,all_other,0.1103,98.26,41000,16.92,682,1560,21498,42.4,1,0,0,0
1,credit_card,0.1482,587.82,104000,20.12,667,8250.04,32406,91.8,1,4,0,0
1,debt_consolidation,0.1197,131.97,17721,15.51,672,4290.04,7902,17,2,0,0,0
1,home_improvement,0.1166,330.53,92400,10.74,677,5519,46789,66.7,3,0,0,1
1,debt_consolidation,0.1261,254.65,76554,4.62,667,5129,7897,47.9,1,0,0,0
1,credit_card,0.1134,236.88,37000,24.31,742,4710,6422,14.5,2,0,0,0
1,small_business,0.08,313.37,25000,12.14,802,7890.04,1467,9.2,0,0,0,0
1,credit_card,0.1166,826.31,100000,18.88,722,1949.04,16694,33.1,0,0,0,0
1,debt_consolidation,0.08,156.69,31920,10.71,762,2309.04,1698,7.9,0,0,0,0
1,all_other,0.1197,318.72,36996,20.63,702,3270,8801,72.7,0,0,0,0
1,debt_consolidation,0.1039,171.18,45000,20.69,732,2610,5500,28.2,0,0,0,0
1,debt_consolidation,0.0863,373.21,60000,7.8,757,3390,3282,32.6,3,0,0,0
1,small_business,0.1261,820.91,120000,5.76,697,2141.04,23908,62.8,3,0,0,1
1,credit_card,0.1071,815.04,52000,11.86,727,1694.04,6088,8.3,0,0,0,1
1,all_other,0.1071,358.62,60000,0.4,707,1620.04,2217,28.4,2,0,0,0
1,debt_consolidation,0.1292,213.72,80415,20.15,677,8520.04,22247,93.1,1,0,0,0
1,debt_consolidation,0.1197,99.6,78000,14.8,672,4140.04,14555,77,0,0,0,0
1,debt_consolidation,0.0945,409.73,100000,10.51,742,3900.04,15491,25.4,3,0,0,0
1,debt_consolidation,0.1387,341.15,58000,24.72,702,6839.04,24299,58.6,0,0,0,1
1,debt_consolidation,0.1703,535.02,107000,15.81,662,6660,44543,86.8,0,0,0,1
1,credit_card,0.0976,160.78,34500,1.46,712,2970,3735,21.5,0,0,0,0
1,home_improvement,0.1008,129.22,32400,16.26,717,1560,2352,27.3,1,0,0,0
1,debt_consolidation,0.1261,335.07,52000,12.02,672,2699.04,7607,46.7,0,0,0,0
1,debt_consolidation,0.1103,294.78,45000,8.29,687,2760.04,12303,59.7,0,0,0,0
1,credit_card,0.1039,233.65,48000,12.63,702,1140,5824,44.7,0,0,0,0
1,debt_consolidation,0.1292,504.84,45000,6.08,677,3240,5071,78,1,1,0,1
1,debt_consolidation,0.1039,486.76,53307,11.37,717,2250,24,0.3,0,0,0,0
1,debt_consolidation,0.1197,398.4,45000,22.67,702,3183.04,16616,66.7,0,0,0,0
1,debt_consolidation,0.1103,671.44,38400,15.72,722,3580.04,31566,32.3,1,0,0,1
1,small_business,0.1261,670.13,38000,4.04,687,3570.04,4110,91.3,0,0,0,0
1,debt_consolidation,0.1071,521.63,39996,19.23,722,3120.04,16738,77.9,1,0,0,0
1,all_other,0.0976,803.87,200000,4.95,777,2159,54392,0,0,0,0,0
1,home_improvement,0.1103,98.26,75885,11.8,717,6589,46427,98.4,0,0,0,0
1,credit_card,0.1387,135.61,24000,21.9,662,4200.04,10944,82.3,1,0,0,0
1,debt_consolidation,0.1324,676.2,80000,20.73,697,4080,16805,64.1,0,0,0,0
1,debt_consolidation,0.0976,321.55,38000,3.22,722,2670.04,9255,63,0,0,0,0
1,debt_consolidation,0.1071,652.04,52559,13.11,727,4085,16194,39.8,1,0,0,0
1,debt_consolidation,0.0976,771.72,150000,0.22,782,4319.04,4643,5.8,3,0,0,0
1,debt_consolidation,0.0863,316.28,30000,13.16,752,4109,3808,31,2,0,0,0
1,debt_consolidation,0.145,516.32,65000,15.6,662,3570.04,9080,63.9,1,0,0,0
1,debt_consolidation,0.1039,292.06,36120,14.45,707,1621.04,4551,25.3,0,0,0,0
1,debt_consolidation,0.1166,330.53,34000,23.96,742,3840.04,11927,45.5,2,0,0,0
1,small_business,0.1355,339.6,71600,3.35,662,5460,5261,73.1,2,1,0,1
1,debt_consolidation,0.0768,93.57,39600,0.91,767,5520,1139,27.1,1,0,0,0
1,debt_consolidation,0.0976,192.93,25200,5.43,707,2820.04,5280,40.6,1,0,0,0
1,credit_card,0.0945,320.1,65000,11.69,727,2641,13607,63.3,3,0,0,0
1,debt_consolidation,0.1134,394.8,38000,8.72,687,4261.04,11134,70.9,0,0,0,0
1,home_improvement,0.1134,329,75000,14.8,712,2970,23623,45.7,3,0,0,0
1,debt_consolidation,0.1103,311.16,75000,11.3,692,4380,9711,71.4,0,1,0,0
1,debt_consolidation,0.08,94.01,36000,2.6,742,4380,2456,23.4,0,1,0,0
1,debt_consolidation,0.1387,341.15,35400,13.19,662,4050,11969,88,2,0,0,1
1,small_business,0.0945,192.06,60000,13.16,732,4470,32421,55,0,0,0,0
1,major_purchase,0.0832,182.61,35020,0.72,742,2767.04,1348,5.2,3,0,0,0
1,debt_consolidation,0.1671,710.18,65000,20.09,662,4110,26255,74.3,1,0,0,0
1,debt_consolidation,0.1071,508.59,48000,14.58,717,5219,20838,62.6,1,0,0,1
1,credit_card,0.0945,456.94,135000,11.18,737,3660,11188,56,1,0,0,0
1,all_other,0.08,313.37,117000,0,787,8370,0,0,0,0,0,0
1,home_improvement,0.0863,28.47,57000,0.32,717,1680.04,167,3.3,2,0,0,0
1,debt_consolidation,0.1166,330.53,30000,15.44,687,2159,10997,75.3,0,0,0,0
1,major_purchase,0.1008,32.31,38000,20.53,732,3360,2308,46.2,0,0,0,0
1,debt_consolidation,0.1197,481.4,65000,8.6,687,3270,15506,95.7,1,0,0,1
1,debt_consolidation,0.1134,263.2,24000,9.8,682,3210.04,7720,63.7,2,0,0,0
1,debt_consolidation,0.1071,163.01,50433,6.95,687,4229.04,11973,70.8,0,0,1,0
1,all_other,0.0976,675.25,45000,1.79,767,2044.04,142,0.6,0,0,0,0
1,home_improvement,0.0976,482.32,26000,5.77,777,4560.04,3050,2.9,1,0,0,1
1,debt_consolidation,0.1134,493.5,57720,8.61,697,5129,14453,45.5,1,0,0,0
1,all_other,0.0976,180.07,40000,7.47,707,2939,7842,43.8,2,0,0,0
1,debt_consolidation,0.1039,162.26,69600,15.72,707,2970,5762,43.3,1,0,0,1
1,home_improvement,0.0863,316.28,109200,6.4,742,4080,2339,44.1,0,0,0,0
1,debt_consolidation,0.1387,375.26,50004,20.93,672,2340.04,17436,93.2,0,0,0,0
1,debt_consolidation,0.0976,482.32,55000,15.1,762,7920.04,11648,14.8,1,0,0,1
1,debt_consolidation,0.145,663.47,33600,9.86,667,2940,8731,56.7,1,0,0,1
1,debt_consolidation,0.1513,173.65,56016,21.32,667,3600.04,22210,98.3,0,0,0,0
1,debt_consolidation,0.0863,221.4,42000,2.74,727,2310.04,6496,40.1,0,0,0,0
1,debt_consolidation,0.1103,360.29,20400,6.82,697,1530,3041,84.5,2,0,0,1
1,all_other,0.1166,330.53,30000,8.56,682,1200,2000,46.5,3,0,0,0
1,major_purchase,0.0976,321.55,24000,2.7,717,5168,3717,16.1,3,1,0,1
1,debt_consolidation,0.1576,420.47,100000,18.55,667,4560.04,34841,89.6,0,0,0,0
1,all_other,0.0945,224.07,93000,10.86,717,4080,5257,32.9,1,0,0,1
